,asian,associates,bachelors,black,eviction_likely,eviction_not_likely,eviction_somewhat_likely,eviction_very_unlikely,expenses_a_little_difficulty,expenses_no_difficulty,expenses_some_difficulty,expenses_very_difficult,geography,graduate,hs,job_loss_no,job_loss_yes,kids_in_hh,married,months_behind_avg,no_hs,rent_cur_no,rent_cur_yes,rental_assistance_denied,rental_assistance_not_needed,rental_assistance_recvd,rental_assistance_waiting,some_college,some_hs,survey,un_married,week,white
376,31.0,111.0,286.0,57.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Texas,238.0,129.0,644.0,396.0,386.0,161.0,-1.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,257.0,14.0,7.0,883.0,37.0,914.0
377,31.0,111.0,286.0,57.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Texas,238.0,129.0,644.0,396.0,386.0,161.0,-1.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,257.0,14.0,7.0,883.0,38.0,914.0
378,147.0,198.0,719.0,280.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Dallas,494.0,254.0,1289.0,922.0,881.0,331.0,-1.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,498.0,39.0,8.0,1891.0,39.0,1683.0
379,147.0,198.0,719.0,280.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Dallas,494.0,254.0,1289.0,922.0,881.0,331.0,-1.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,498.0,39.0,8.0,1891.0,40.0,1683.0
380,147.0,198.0,719.0,280.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Dallas,494.0,254.0,1289.0,922.0,881.0,331.0,-1.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,498.0,39.0,8.0,1891.0,41.0,1683.0
381,149.0,199.0,645.0,341.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Houston,451.0,249.0,1126.0,916.0,847.0,310.0,-1.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,437.0,51.0,8.0,1743.0,39.0,1456.0
382,149.0,199.0,645.0,341.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Houston,451.0,249.0,1126.0,916.0,847.0,310.0,-1.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,437.0,51.0,8.0,1743.0,40.0,1456.0
383,149.0,199.0,645.0,341.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Houston,451.0,249.0,1126.0,916.0,847.0,310.0,-1.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,437.0,51.0,8.0,1743.0,41.0,1456.0
384,50.0,166.0,460.0,95.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Texas,358.0,182.0,981.0,630.0,611.0,252.0,-1.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,399.0,39.0,8.0,1363.0,39.0,1382.0
385,50.0,166.0,460.0,95.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Texas,358.0,182.0,981.0,630.0,611.0,252.0,-1.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,399.0,39.0,8.0,1363.0,40.0,1382.0
386,50.0,166.0,460.0,95.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Texas,358.0,182.0,981.0,630.0,611.0,252.0,-1.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,399.0,39.0,8.0,1363.0,41.0,1382.0
387,126.0,184.0,715.0,264.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Dallas,418.0,198.0,1204.0,820.0,790.0,284.0,-1.0,14.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,467.0,36.0,9.0,1748.0,42.0,1549.0
388,126.0,184.0,715.0,264.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Dallas,418.0,198.0,1204.0,820.0,790.0,284.0,-1.0,14.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,467.0,36.0,9.0,1748.0,43.0,1549.0
389,126.0,184.0,715.0,264.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Dallas,418.0,198.0,1204.0,820.0,790.0,284.0,-1.0,14.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,467.0,36.0,9.0,1748.0,44.0,1549.0
390,135.0,184.0,577.0,372.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Houston,420.0,262.0,1028.0,938.0,820.0,319.0,-1.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,451.0,60.0,9.0,1663.0,42.0,1381.0
391,135.0,184.0,577.0,372.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Houston,420.0,262.0,1028.0,938.0,820.0,319.0,-1.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,451.0,60.0,9.0,1663.0,43.0,1381.0
392,135.0,184.0,577.0,372.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Houston,420.0,262.0,1028.0,938.0,820.0,319.0,-1.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,451.0,60.0,9.0,1663.0,44.0,1381.0
393,56.0,144.0,479.0,101.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Texas,359.0,191.0,971.0,671.0,652.0,252.0,-1.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,426.0,29.0,9.0,1399.0,42.0,1396.0
394,56.0,144.0,479.0,101.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Texas,359.0,191.0,971.0,671.0,652.0,252.0,-1.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,426.0,29.0,9.0,1399.0,43.0,1396.0
395,56.0,144.0,479.0,101.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Texas,359.0,191.0,971.0,671.0,652.0,252.0,-1.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,426.0,29.0,9.0,1399.0,44.0,1396.0
396,104.0,149.0,597.0,216.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Dallas,396.0,184.0,1033.0,707.0,654.0,235.0,-1.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,378.0,30.0,10.0,1515.0,45.0,1363.0
397,104.0,149.0,597.0,216.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Dallas,396.0,184.0,1033.0,707.0,654.0,235.0,-1.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,378.0,30.0,10.0,1515.0,46.0,1363.0
398,104.0,149.0,597.0,216.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Dallas,396.0,184.0,1033.0,707.0,654.0,235.0,-1.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,378.0,30.0,10.0,1515.0,47.0,1363.0
399,126.0,141.0,478.0,249.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Houston,351.0,168.0,821.0,724.0,660.0,243.0,-1.0,25.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,347.0,41.0,10.0,1308.0,45.0,1100.0
400,126.0,141.0,478.0,249.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Houston,351.0,168.0,821.0,724.0,660.0,243.0,-1.0,25.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,347.0,41.0,10.0,1308.0,46.0,1100.0
401,126.0,141.0,478.0,249.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Houston,351.0,168.0,821.0,724.0,660.0,243.0,-1.0,25.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,347.0,41.0,10.0,1308.0,47.0,1100.0
402,47.0,127.0,404.0,101.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Texas,325.0,168.0,848.0,565.0,541.0,210.0,-1.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,354.0,29.0,10.0,1210.0,45.0,1196.0
403,47.0,127.0,404.0,101.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Texas,325.0,168.0,848.0,565.0,541.0,210.0,-1.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,354.0,29.0,10.0,1210.0,46.0,1196.0
404,47.0,127.0,404.0,101.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Texas,325.0,168.0,848.0,565.0,541.0,210.0,-1.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,354.0,29.0,10.0,1210.0,47.0,1196.0
405,100.0,151.0,552.0,187.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Dallas,363.0,170.0,936.0,741.0,621.0,248.0,-1.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,411.0,25.0,11.0,1436.0,48.0,1325.0
406,100.0,151.0,552.0,187.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Dallas,363.0,170.0,936.0,741.0,621.0,248.0,-1.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,411.0,25.0,11.0,1436.0,49.0,1325.0
407,100.0,151.0,552.0,187.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Dallas,363.0,170.0,936.0,741.0,621.0,248.0,-1.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,411.0,25.0,11.0,1436.0,50.0,1325.0
408,124.0,144.0,481.0,256.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Houston,333.0,178.0,796.0,725.0,647.0,219.0,-1.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,342.0,33.0,11.0,1308.0,48.0,1078.0
409,124.0,144.0,481.0,256.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Houston,333.0,178.0,796.0,725.0,647.0,219.0,-1.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,342.0,33.0,11.0,1308.0,49.0,1078.0
410,124.0,144.0,481.0,256.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Houston,333.0,178.0,796.0,725.0,647.0,219.0,-1.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,342.0,33.0,11.0,1308.0,50.0,1078.0
411,45.0,128.0,444.0,71.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Texas,312.0,176.0,864.0,578.0,560.0,218.0,-1.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,345.0,22.0,11.0,1229.0,48.0,1255.0
412,45.0,128.0,444.0,71.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Texas,312.0,176.0,864.0,578.0,560.0,218.0,-1.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,345.0,22.0,11.0,1229.0,49.0,1255.0
413,45.0,128.0,444.0,71.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Texas,312.0,176.0,864.0,578.0,560.0,218.0,-1.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,345.0,22.0,11.0,1229.0,50.0,1255.0
414,90.0,144.0,507.0,203.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Dallas,390.0,173.0,891.0,721.0,625.0,224.0,-1.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,358.0,39.0,12.0,1399.0,51.0,1257.0
415,90.0,144.0,507.0,203.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Dallas,390.0,173.0,891.0,721.0,625.0,224.0,-1.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,358.0,39.0,12.0,1399.0,52.0,1257.0
416,90.0,144.0,507.0,203.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Dallas,390.0,173.0,891.0,721.0,625.0,224.0,-1.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,358.0,39.0,12.0,1399.0,53.0,1257.0
417,134.0,152.0,506.0,245.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Houston,355.0,208.0,871.0,751.0,685.0,228.0,-1.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,371.0,35.0,12.0,1412.0,51.0,1180.0
418,134.0,152.0,506.0,245.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Houston,355.0,208.0,871.0,751.0,685.0,228.0,-1.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,371.0,35.0,12.0,1412.0,52.0,1180.0
419,134.0,152.0,506.0,245.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Houston,355.0,208.0,871.0,751.0,685.0,228.0,-1.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,371.0,35.0,12.0,1412.0,53.0,1180.0
420,41.0,146.0,405.0,84.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Texas,320.0,195.0,826.0,574.0,551.0,212.0,-1.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,301.0,27.0,12.0,1194.0,51.0,1209.0
421,41.0,146.0,405.0,84.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Texas,320.0,195.0,826.0,574.0,551.0,212.0,-1.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,301.0,27.0,12.0,1194.0,52.0,1209.0
422,41.0,146.0,405.0,84.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Texas,320.0,195.0,826.0,574.0,551.0,212.0,-1.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,301.0,27.0,12.0,1194.0,53.0,1209.0
423,151.0,210.0,693.0,271.0,6.0,8.0,9.0,7.0,428.0,1119.0,330.0,202.0,Dallas,443.0,224.0,1306.0,823.0,837.0,318.0,-1.0,12.0,30.0,402.0,-1.0,-1.0,-1.0,-1.0,524.0,39.0,13.0,1827.0,54.0,1646.0
424,151.0,210.0,693.0,271.0,6.0,8.0,9.0,7.0,428.0,1119.0,330.0,202.0,Dallas,443.0,224.0,1306.0,823.0,837.0,318.0,-1.0,12.0,30.0,402.0,-1.0,-1.0,-1.0,-1.0,524.0,39.0,13.0,1827.0,55.0,1646.0
425,151.0,210.0,693.0,271.0,6.0,8.0,9.0,7.0,428.0,1119.0,330.0,202.0,Dallas,443.0,224.0,1306.0,823.0,837.0,318.0,-1.0,12.0,30.0,402.0,-1.0,-1.0,-1.0,-1.0,524.0,39.0,13.0,1827.0,56.0,1646.0
426,171.0,167.0,581.0,303.0,10.0,14.0,16.0,10.0,420.0,869.0,307.0,208.0,Houston,434.0,212.0,1118.0,732.0,762.0,255.0,-1.0,15.0,50.0,305.0,-1.0,-1.0,-1.0,-1.0,399.0,53.0,13.0,1606.0,54.0,1314.0
427,171.0,167.0,581.0,303.0,10.0,14.0,16.0,10.0,420.0,869.0,307.0,208.0,Houston,434.0,212.0,1118.0,732.0,762.0,255.0,-1.0,15.0,50.0,305.0,-1.0,-1.0,-1.0,-1.0,399.0,53.0,13.0,1606.0,55.0,1314.0
428,171.0,167.0,581.0,303.0,10.0,14.0,16.0,10.0,420.0,869.0,307.0,208.0,Houston,434.0,212.0,1118.0,732.0,762.0,255.0,-1.0,15.0,50.0,305.0,-1.0,-1.0,-1.0,-1.0,399.0,53.0,13.0,1606.0,56.0,1314.0
429,64.0,138.0,424.0,113.0,10.0,15.0,11.0,8.0,328.0,718.0,262.0,180.0,Texas,324.0,206.0,954.0,555.0,559.0,242.0,-1.0,22.0,44.0,359.0,-1.0,-1.0,-1.0,-1.0,364.0,36.0,13.0,1272.0,54.0,1265.0
430,64.0,138.0,424.0,113.0,10.0,15.0,11.0,8.0,328.0,718.0,262.0,180.0,Texas,324.0,206.0,954.0,555.0,559.0,242.0,-1.0,22.0,44.0,359.0,-1.0,-1.0,-1.0,-1.0,364.0,36.0,13.0,1272.0,55.0,1265.0
431,64.0,138.0,424.0,113.0,10.0,15.0,11.0,8.0,328.0,718.0,262.0,180.0,Texas,324.0,206.0,954.0,555.0,559.0,242.0,-1.0,22.0,44.0,359.0,-1.0,-1.0,-1.0,-1.0,364.0,36.0,13.0,1272.0,56.0,1265.0
432,160.0,195.0,702.0,269.0,9.0,16.0,11.0,10.0,467.0,1086.0,336.0,217.0,Dallas,470.0,230.0,1291.0,868.0,812.0,348.0,-1.0,12.0,47.0,440.0,-1.0,-1.0,-1.0,-1.0,528.0,36.0,14.0,1825.0,57.0,1652.0
433,160.0,195.0,702.0,269.0,9.0,16.0,11.0,10.0,467.0,1086.0,336.0,217.0,Dallas,470.0,230.0,1291.0,868.0,812.0,348.0,-1.0,12.0,47.0,440.0,-1.0,-1.0,-1.0,-1.0,528.0,36.0,14.0,1825.0,58.0,1652.0
434,160.0,195.0,702.0,269.0,9.0,16.0,11.0,10.0,467.0,1086.0,336.0,217.0,Dallas,470.0,230.0,1291.0,868.0,812.0,348.0,-1.0,12.0,47.0,440.0,-1.0,-1.0,-1.0,-1.0,528.0,36.0,14.0,1825.0,59.0,1652.0
435,172.0,176.0,554.0,307.0,14.0,18.0,24.0,13.0,400.0,886.0,280.0,229.0,Houston,427.0,242.0,1062.0,769.0,714.0,262.0,-1.0,13.0,69.0,291.0,-1.0,-1.0,-1.0,-1.0,394.0,35.0,14.0,1579.0,57.0,1268.0
436,172.0,176.0,554.0,307.0,14.0,18.0,24.0,13.0,400.0,886.0,280.0,229.0,Houston,427.0,242.0,1062.0,769.0,714.0,262.0,-1.0,13.0,69.0,291.0,-1.0,-1.0,-1.0,-1.0,394.0,35.0,14.0,1579.0,58.0,1268.0
437,172.0,176.0,554.0,307.0,14.0,18.0,24.0,13.0,400.0,886.0,280.0,229.0,Houston,427.0,242.0,1062.0,769.0,714.0,262.0,-1.0,13.0,69.0,291.0,-1.0,-1.0,-1.0,-1.0,394.0,35.0,14.0,1579.0,59.0,1268.0
438,57.0,152.0,433.0,84.0,6.0,12.0,15.0,8.0,285.0,755.0,247.0,173.0,Texas,324.0,178.0,945.0,533.0,544.0,244.0,-1.0,11.0,41.0,346.0,-1.0,-1.0,-1.0,-1.0,361.0,24.0,14.0,1239.0,57.0,1265.0
439,57.0,152.0,433.0,84.0,6.0,12.0,15.0,8.0,285.0,755.0,247.0,173.0,Texas,324.0,178.0,945.0,533.0,544.0,244.0,-1.0,11.0,41.0,346.0,-1.0,-1.0,-1.0,-1.0,361.0,24.0,14.0,1239.0,58.0,1265.0
440,57.0,152.0,433.0,84.0,6.0,12.0,15.0,8.0,285.0,755.0,247.0,173.0,Texas,324.0,178.0,945.0,533.0,544.0,244.0,-1.0,11.0,41.0,346.0,-1.0,-1.0,-1.0,-1.0,361.0,24.0,14.0,1239.0,59.0,1265.0
441,122.0,178.0,630.0,234.0,8.0,10.0,7.0,9.0,425.0,957.0,332.0,184.0,Dallas,497.0,197.0,1170.0,761.0,709.0,318.0,-1.0,17.0,34.0,362.0,-1.0,-1.0,-1.0,-1.0,395.0,23.0,15.0,1619.0,60.0,1492.0
442,122.0,178.0,630.0,234.0,8.0,10.0,7.0,9.0,425.0,957.0,332.0,184.0,Dallas,497.0,197.0,1170.0,761.0,709.0,318.0,-1.0,17.0,34.0,362.0,-1.0,-1.0,-1.0,-1.0,395.0,23.0,15.0,1619.0,61.0,1492.0
443,122.0,178.0,630.0,234.0,8.0,10.0,7.0,9.0,425.0,957.0,332.0,184.0,Dallas,497.0,197.0,1170.0,761.0,709.0,318.0,-1.0,17.0,34.0,362.0,-1.0,-1.0,-1.0,-1.0,395.0,23.0,15.0,1619.0,62.0,1492.0
444,152.0,163.0,517.0,269.0,5.0,20.0,17.0,11.0,342.0,825.0,292.0,200.0,Houston,372.0,191.0,980.0,717.0,676.0,240.0,-1.0,17.0,53.0,291.0,-1.0,-1.0,-1.0,-1.0,404.0,38.0,15.0,1462.0,60.0,1216.0
445,152.0,163.0,517.0,269.0,5.0,20.0,17.0,11.0,342.0,825.0,292.0,200.0,Houston,372.0,191.0,980.0,717.0,676.0,240.0,-1.0,17.0,53.0,291.0,-1.0,-1.0,-1.0,-1.0,404.0,38.0,15.0,1462.0,61.0,1216.0
446,152.0,163.0,517.0,269.0,5.0,20.0,17.0,11.0,342.0,825.0,292.0,200.0,Houston,372.0,191.0,980.0,717.0,676.0,240.0,-1.0,17.0,53.0,291.0,-1.0,-1.0,-1.0,-1.0,404.0,38.0,15.0,1462.0,62.0,1216.0
447,41.0,116.0,402.0,84.0,8.0,9.0,14.0,9.0,304.0,623.0,193.0,150.0,Texas,255.0,149.0,780.0,504.0,442.0,181.0,-1.0,12.0,40.0,262.0,-1.0,-1.0,-1.0,-1.0,333.0,21.0,15.0,1107.0,60.0,1112.0
448,41.0,116.0,402.0,84.0,8.0,9.0,14.0,9.0,304.0,623.0,193.0,150.0,Texas,255.0,149.0,780.0,504.0,442.0,181.0,-1.0,12.0,40.0,262.0,-1.0,-1.0,-1.0,-1.0,333.0,21.0,15.0,1107.0,61.0,1112.0
449,41.0,116.0,402.0,84.0,8.0,9.0,14.0,9.0,304.0,623.0,193.0,150.0,Texas,255.0,149.0,780.0,504.0,442.0,181.0,-1.0,12.0,40.0,262.0,-1.0,-1.0,-1.0,-1.0,333.0,21.0,15.0,1107.0,62.0,1112.0
450,134.0,175.0,616.0,211.0,4.0,9.0,15.0,18.0,384.0,970.0,284.0,183.0,Dallas,413.0,168.0,1122.0,736.0,730.0,294.0,-1.0,13.0,46.0,368.0,-1.0,-1.0,-1.0,-1.0,466.0,20.0,16.0,1577.0,63.0,1447.0
451,134.0,175.0,616.0,211.0,4.0,9.0,15.0,18.0,384.0,970.0,284.0,183.0,Dallas,413.0,168.0,1122.0,736.0,730.0,294.0,-1.0,13.0,46.0,368.0,-1.0,-1.0,-1.0,-1.0,466.0,20.0,16.0,1577.0,64.0,1447.0
452,134.0,175.0,616.0,211.0,4.0,9.0,15.0,18.0,384.0,970.0,284.0,183.0,Dallas,413.0,168.0,1122.0,736.0,730.0,294.0,-1.0,13.0,46.0,368.0,-1.0,-1.0,-1.0,-1.0,466.0,20.0,16.0,1577.0,65.0,1447.0
453,129.0,144.0,491.0,234.0,10.0,12.0,12.0,14.0,301.0,691.0,274.0,185.0,Houston,340.0,141.0,872.0,613.0,587.0,215.0,-1.0,11.0,48.0,240.0,-1.0,-1.0,-1.0,-1.0,335.0,31.0,16.0,1278.0,63.0,1060.0
454,129.0,144.0,491.0,234.0,10.0,12.0,12.0,14.0,301.0,691.0,274.0,185.0,Houston,340.0,141.0,872.0,613.0,587.0,215.0,-1.0,11.0,48.0,240.0,-1.0,-1.0,-1.0,-1.0,335.0,31.0,16.0,1278.0,64.0,1060.0
455,129.0,144.0,491.0,234.0,10.0,12.0,12.0,14.0,301.0,691.0,274.0,185.0,Houston,340.0,141.0,872.0,613.0,587.0,215.0,-1.0,11.0,48.0,240.0,-1.0,-1.0,-1.0,-1.0,335.0,31.0,16.0,1278.0,65.0,1060.0
456,37.0,145.0,372.0,80.0,4.0,14.0,12.0,6.0,280.0,631.0,202.0,139.0,Texas,282.0,135.0,806.0,457.0,452.0,193.0,-1.0,10.0,36.0,275.0,-1.0,-1.0,-1.0,-1.0,298.0,26.0,16.0,1075.0,63.0,1091.0
457,37.0,145.0,372.0,80.0,4.0,14.0,12.0,6.0,280.0,631.0,202.0,139.0,Texas,282.0,135.0,806.0,457.0,452.0,193.0,-1.0,10.0,36.0,275.0,-1.0,-1.0,-1.0,-1.0,298.0,26.0,16.0,1075.0,64.0,1091.0
458,37.0,145.0,372.0,80.0,4.0,14.0,12.0,6.0,280.0,631.0,202.0,139.0,Texas,282.0,135.0,806.0,457.0,452.0,193.0,-1.0,10.0,36.0,275.0,-1.0,-1.0,-1.0,-1.0,298.0,26.0,16.0,1075.0,65.0,1091.0
459,102.0,124.0,558.0,215.0,4.0,15.0,13.0,7.0,346.0,848.0,293.0,186.0,Dallas,414.0,195.0,1048.0,662.0,668.0,278.0,-1.0,10.0,39.0,309.0,-1.0,-1.0,-1.0,-1.0,386.0,28.0,17.0,1437.0,66.0,1317.0
460,102.0,124.0,558.0,215.0,4.0,15.0,13.0,7.0,346.0,848.0,293.0,186.0,Dallas,414.0,195.0,1048.0,662.0,668.0,278.0,-1.0,10.0,39.0,309.0,-1.0,-1.0,-1.0,-1.0,386.0,28.0,17.0,1437.0,67.0,1317.0
461,102.0,124.0,558.0,215.0,4.0,15.0,13.0,7.0,346.0,848.0,293.0,186.0,Dallas,414.0,195.0,1048.0,662.0,668.0,278.0,-1.0,10.0,39.0,309.0,-1.0,-1.0,-1.0,-1.0,386.0,28.0,17.0,1437.0,68.0,1317.0
462,111.0,134.0,417.0,202.0,10.0,8.0,19.0,10.0,262.0,622.0,212.0,197.0,Houston,307.0,135.0,763.0,569.0,550.0,201.0,-1.0,14.0,47.0,213.0,-1.0,-1.0,-1.0,-1.0,304.0,24.0,17.0,1134.0,66.0,960.0
463,111.0,134.0,417.0,202.0,10.0,8.0,19.0,10.0,262.0,622.0,212.0,197.0,Houston,307.0,135.0,763.0,569.0,550.0,201.0,-1.0,14.0,47.0,213.0,-1.0,-1.0,-1.0,-1.0,304.0,24.0,17.0,1134.0,67.0,960.0
464,111.0,134.0,417.0,202.0,10.0,8.0,19.0,10.0,262.0,622.0,212.0,197.0,Houston,307.0,135.0,763.0,569.0,550.0,201.0,-1.0,14.0,47.0,213.0,-1.0,-1.0,-1.0,-1.0,304.0,24.0,17.0,1134.0,68.0,960.0
465,42.0,148.0,354.0,74.0,1.0,5.0,9.0,6.0,252.0,597.0,182.0,139.0,Texas,296.0,117.0,709.0,468.0,430.0,192.0,-1.0,10.0,21.0,271.0,-1.0,-1.0,-1.0,-1.0,245.0,12.0,17.0,990.0,66.0,1007.0
466,42.0,148.0,354.0,74.0,1.0,5.0,9.0,6.0,252.0,597.0,182.0,139.0,Texas,296.0,117.0,709.0,468.0,430.0,192.0,-1.0,10.0,21.0,271.0,-1.0,-1.0,-1.0,-1.0,245.0,12.0,17.0,990.0,67.0,1007.0
467,42.0,148.0,354.0,74.0,1.0,5.0,9.0,6.0,252.0,597.0,182.0,139.0,Texas,296.0,117.0,709.0,468.0,430.0,192.0,-1.0,10.0,21.0,271.0,-1.0,-1.0,-1.0,-1.0,245.0,12.0,17.0,990.0,68.0,1007.0
468,61.0,97.0,356.0,126.0,5.0,8.0,7.0,6.0,193.0,542.0,185.0,125.0,Dallas,250.0,119.0,639.0,442.0,399.0,175.0,-1.0,4.0,27.0,174.0,-1.0,-1.0,-1.0,-1.0,250.0,8.0,18.0,909.0,69.0,849.0
